cdr_id,case_id,caller,receiver,timestamp,duration,tower,imei
CDR-005395,FIR-2026-0395,+917001377906,+917001346230,2026-01-27T11:18:00.000Z,178,TWR-003-CHARMINAR,860000000175566
CDR-005396,FIR-2026-0396,+917001417501,+917001393744,2026-01-27T11:25:00.000Z,215,TWR-004-GOMTI,860000000180611
CDR-005397,FIR-2026-0397,+917001457096,+917001441258,2026-01-27T11:32:00.000Z,252,TWR-005-HOWRAH,860000000185656
CDR-005398,FIR-2026-0398,+917001496691,+917001465015,2026-01-27T11:39:00.000Z,289,TWR-006-INDIRANAGAR,860000000190701
CDR-005399,FIR-2026-0399,+917001536286,+917001512529,2026-01-27T11:46:00.000Z,326,TWR-007-KOCHI,860000000195746
CDR-005400,FIR-2026-0400,+917001575881,+917001560043,2026-01-27T11:53:00.000Z,363,TWR-008-MUMBAI,860000000200791
CDR-005401,FIR-2026-0401,+917000000000,+917000007919,2026-01-27T12:00:00.000Z,400,TWR-001-BENGALURU,860000000000000
CDR-005402,FIR-2026-0402,+917000039595,+917000055433,2026-01-27T12:07:00.000Z,437,TWR-002-CHANDNI,860000000005045
CDR-005403,FIR-2026-0403,+917000079190,+917000102947,2026-01-27T12:14:00.000Z,474,TWR-003-CHARMINAR,860000000010090
CDR-005404,FIR-2026-0404,+917000118785,+917000126704,2026-01-27T12:21:00.000Z,511,TWR-004-GOMTI,860000000015135
CDR-005405,FIR-2026-0405,+917000158380,+917000174218,2026-01-27T12:28:00.000Z,548,TWR-005-HOWRAH,860000000020180
CDR-005406,FIR-2026-0406,+917000197975,+917000221732,2026-01-27T12:35:00.000Z,585,TWR-006-INDIRANAGAR,860000000025225
CDR-005407,FIR-2026-0407,+917000237570,+917000245489,2026-01-27T12:42:00.000Z,622,TWR-007-KOCHI,860000000030270
CDR-005408,FIR-2026-0408,+917000277165,+917000293003,2026-01-27T12:49:00.000Z,659,TWR-008-MUMBAI,860000000035315
CDR-005409,FIR-2026-0409,+917000316760,+917000340517,2026-01-27T12:56:00.000Z,696,TWR-009-PUNE,860000000040360
CDR-005410,FIR-2026-0410,+917000356355,+917000364274,2026-01-27T13:03:00.000Z,733,TWR-010-SECTOR,860000000045405
CDR-005411,FIR-2026-0411,+917000395950,+917000411788,2026-01-27T13:10:00.000Z,770,TWR-011-T,860000000050450
CDR-005412,FIR-2026-0412,+917000435545,+917000459302,2026-01-27T13:17:00.000Z,807,TWR-012-VAISHALI,860000000055495
CDR-005413,FIR-2026-0413,+917000475140,+917000483059,2026-01-27T13:24:00.000Z,844,TWR-001-BENGALURU,860000000060540
CDR-005414,FIR-2026-0414,+917000514735,+917000530573,2026-01-27T13:31:00.000Z,881,TWR-002-CHANDNI,860000000065585
CDR-005415,FIR-2026-0415,+917000554330,+917000578087,2026-01-27T13:38:00.000Z,918,TWR-003-CHARMINAR,860000000070630
CDR-005416,FIR-2026-0416,+917000593925,+917000601844,2026-01-27T13:45:00.000Z,955,TWR-004-GOMTI,860000000075675
CDR-005417,FIR-2026-0417,+917000633520,+917000649358,2026-01-27T13:52:00.000Z,992,TWR-005-HOWRAH,860000000080720
CDR-005418,FIR-2026-0418,+917000673115,+917000696872,2026-01-27T13:59:00.000Z,1029,TWR-006-INDIRANAGAR,860000000085765
CDR-005419,FIR-2026-0419,+917000712710,+917000720629,2026-01-27T14:06:00.000Z,1066,TWR-007-KOCHI,860000000090810
CDR-005420,FIR-2026-0420,+917000752305,+917000768143,2026-01-27T14:13:00.000Z,1103,TWR-008-MUMBAI,860000000095855
CDR-005421,FIR-2026-0421,+917000791900,+917000815657,2026-01-27T14:20:00.000Z,1140,TWR-009-PUNE,860000000100900
CDR-005422,FIR-2026-0422,+917000831495,+917000839414,2026-01-27T14:27:00.000Z,1177,TWR-010-SECTOR,860000000105945
CDR-005423,FIR-2026-0423,+917000871090,+917000886928,2026-01-27T14:34:00.000Z,34,TWR-011-T,860000000110990
CDR-005424,FIR-2026-0424,+917000910685,+917000934442,2026-01-27T14:41:00.000Z,71,TWR-012-VAISHALI,860000000116035
CDR-005425,FIR-2026-0425,+917000950280,+917000958199,2026-01-27T14:48:00.000Z,108,TWR-001-BENGALURU,860000000121080
CDR-005426,FIR-2026-0426,+917000989875,+917001005713,2026-01-27T14:55:00.000Z,145,TWR-002-CHANDNI,860000000126125
CDR-005427,FIR-2026-0427,+917001029470,+917001053227,2026-01-27T15:02:00.000Z,182,TWR-003-CHARMINAR,860000000131170
CDR-005428,FIR-2026-0428,+917001069065,+917001076984,2026-01-27T15:09:00.000Z,219,TWR-004-GOMTI,860000000136215
CDR-005429,FIR-2026-0429,+917001108660,+917001124498,2026-01-27T15:16:00.000Z,256,TWR-005-HOWRAH,860000000141260
CDR-005430,FIR-2026-0430,+917001148255,+917001172012,2026-01-27T15:23:00.000Z,293,TWR-006-INDIRANAGAR,860000000146305
CDR-005431,FIR-2026-0431,+917001187850,+917001195769,2026-01-27T15:30:00.000Z,330,TWR-007-KOCHI,860000000151350
CDR-005432,FIR-2026-0432,+917001227445,+917001243283,2026-01-27T15:37:00.000Z,367,TWR-008-MUMBAI,860000000156395
CDR-005433,FIR-2026-0433,+917001267040,+917001290797,2026-01-27T15:44:00.000Z,404,TWR-009-PUNE,860000000161440
CDR-005434,FIR-2026-0434,+917001306635,+917001314554,2026-01-27T15:51:00.000Z,441,TWR-010-SECTOR,860000000166485
CDR-005435,FIR-2026-0435,+917001346230,+917001362068,2026-01-27T15:58:00.000Z,478,TWR-011-T,860000000171530
CDR-005436,FIR-2026-0436,+917001385825,+917001409582,2026-01-27T16:05:00.000Z,515,TWR-012-VAISHALI,860000000176575
CDR-005437,FIR-2026-0437,+917001425420,+917001433339,2026-01-27T16:12:00.000Z,552,TWR-001-BENGALURU,860000000181620
CDR-005438,FIR-2026-0438,+917001465015,+917001480853,2026-01-27T16:19:00.000Z,589,TWR-002-CHANDNI,860000000186665
CDR-005439,FIR-2026-0439,+917001504610,+917001528367,2026-01-27T16:26:00.000Z,626,TWR-003-CHARMINAR,860000000191710
CDR-005440,FIR-2026-0440,+917001544205,+917001552124,2026-01-27T16:33:00.000Z,663,TWR-004-GOMTI,860000000196755
CDR-005441,FIR-2026-0441,+917000007919,+917000023757,2026-01-27T16:40:00.000Z,700,TWR-002-CHANDNI,860000000001009
CDR-005442,FIR-2026-0442,+917000047514,+917000071271,2026-01-27T16:47:00.000Z,737,TWR-003-CHARMINAR,860000000006054
CDR-005443,FIR-2026-0443,+917000087109,+917000095028,2026-01-27T16:54:00.000Z,774,TWR-004-GOMTI,860000000011099
CDR-005444,FIR-2026-0444,+917000126704,+917000142542,2026-01-27T17:01:00.000Z,811,TWR-005-HOWRAH,860000000016144
CDR-005445,FIR-2026-0445,+917000166299,+917000190056,2026-01-27T17:08:00.000Z,848,TWR-006-INDIRANAGAR,860000000021189
CDR-005446,FIR-2026-0446,+917000205894,+917000213813,2026-01-27T17:15:00.000Z,885,TWR-007-KOCHI,860000000026234
CDR-005447,FIR-2026-0447,+917000245489,+917000261327,2026-01-27T17:22:00.000Z,922,TWR-008-MUMBAI,860000000031279
CDR-005448,FIR-2026-0448,+917000285084,+917000308841,2026-01-27T17:29:00.000Z,959,TWR-009-PUNE,860000000036324
CDR-005449,FIR-2026-0449,+917000324679,+917000332598,2026-01-27T17:36:00.000Z,996,TWR-010-SECTOR,860000000041369
CDR-005450,FIR-2026-0450,+917000364274,+917000380112,2026-01-27T17:43:00.000Z,1033,TWR-011-T,860000000046414
CDR-005451,FIR-2026-0451,+917000403869,+917000427626,2026-01-27T17:50:00.000Z,1070,TWR-012-VAISHALI,860000000051459
CDR-005452,FIR-2026-0452,+917000443464,+917000451383,2026-01-27T17:57:00.000Z,1107,TWR-001-BENGALURU,860000000056504
CDR-005453,FIR-2026-0453,+917000483059,+917000498897,2026-01-27T18:04:00.000Z,1144,TWR-002-CHANDNI,860000000061549
CDR-005454,FIR-2026-0454,+917000522654,+917000546411,2026-01-27T18:11:00.000Z,1181,TWR-003-CHARMINAR,860000000066594
CDR-005455,FIR-2026-0455,+917000562249,+917000570168,2026-01-27T18:18:00.000Z,38,TWR-004-GOMTI,860000000071639
CDR-005456,FIR-2026-0456,+917000601844,+917000617682,2026-01-27T18:25:00.000Z,75,TWR-005-HOWRAH,860000000076684
CDR-005457,FIR-2026-0457,+917000641439,+917000665196,2026-01-27T18:32:00.000Z,112,TWR-006-INDIRANAGAR,860000000081729
CDR-005458,FIR-2026-0458,+917000681034,+917000688953,2026-01-27T18:39:00.000Z,149,TWR-007-KOCHI,860000000086774
CDR-005459,FIR-2026-0459,+917000720629,+917000736467,2026-01-27T18:46:00.000Z,186,TWR-008-MUMBAI,860000000091819
CDR-005460,FIR-2026-0460,+917000760224,+917000783981,2026-01-27T18:53:00.000Z,223,TWR-009-PUNE,860000000096864
CDR-005461,FIR-2026-0461,+917000799819,+917000807738,2026-01-27T19:00:00.000Z,260,TWR-010-SECTOR,860000000101909
CDR-005462,FIR-2026-0462,+917000839414,+917000855252,2026-01-27T19:07:00.000Z,297,TWR-011-T,860000000106954
CDR-005463,FIR-2026-0463,+917000879009,+917000902766,2026-01-27T19:14:00.000Z,334,TWR-012-VAISHALI,860000000111999
CDR-005464,FIR-2026-0464,+917000918604,+917000926523,2026-01-27T19:21:00.000Z,371,TWR-001-BENGALURU,860000000117044
CDR-005465,FIR-2026-0465,+917000958199,+917000974037,2026-01-27T19:28:00.000Z,408,TWR-002-CHANDNI,860000000122089
CDR-005466,FIR-2026-0466,+917000997794,+917001021551,2026-01-27T19:35:00.000Z,445,TWR-003-CHARMINAR,860000000127134
CDR-005467,FIR-2026-0467,+917001037389,+917001045308,2026-01-27T19:42:00.000Z,482,TWR-004-GOMTI,860000000132179
CDR-005468,FIR-2026-0468,+917001076984,+917001092822,2026-01-27T19:49:00.000Z,519,TWR-005-HOWRAH,860000000137224
CDR-005469,FIR-2026-0469,+917001116579,+917001140336,2026-01-27T19:56:00.000Z,556,TWR-006-INDIRANAGAR,860000000142269
CDR-005470,FIR-2026-0470,+917001156174,+917001164093,2026-01-27T20:03:00.000Z,593,TWR-007-KOCHI,860000000147314
CDR-005471,FIR-2026-0471,+917001195769,+917001211607,2026-01-27T20:10:00.000Z,630,TWR-008-MUMBAI,860000000152359
CDR-005472,FIR-2026-0472,+917001235364,+917001259121,2026-01-27T20:17:00.000Z,667,TWR-009-PUNE,860000000157404
CDR-005473,FIR-2026-0473,+917001274959,+917001282878,2026-01-27T20:24:00.000Z,704,TWR-010-SECTOR,860000000162449
CDR-005474,FIR-2026-0474,+917001314554,+917001330392,2026-01-27T20:31:00.000Z,741,TWR-011-T,860000000167494
CDR-005475,FIR-2026-0475,+917001354149,+917001377906,2026-01-27T20:38:00.000Z,778,TWR-012-VAISHALI,860000000172539
CDR-005476,FIR-2026-0476,+917001393744,+917001401663,2026-01-27T20:45:00.000Z,815,TWR-001-BENGALURU,860000000177584
CDR-005477,FIR-2026-0477,+917001433339,+917001449177,2026-01-27T20:52:00.000Z,852,TWR-002-CHANDNI,860000000182629
CDR-005478,FIR-2026-0478,+917001472934,+917001496691,2026-01-27T20:59:00.000Z,889,TWR-003-CHARMINAR,860000000187674
CDR-005479,FIR-2026-0479,+917001512529,+917001520448,2026-01-27T21:06:00.000Z,926,TWR-004-GOMTI,860000000192719
CDR-005480,FIR-2026-0480,+917001552124,+917001567962,2026-01-27T21:13:00.000Z,963,TWR-005-HOWRAH,860000000197764
CDR-005481,FIR-2026-0481,+917000015838,+917000000000,2026-01-27T21:20:00.000Z,1000,TWR-003-CHARMINAR,860000000002018
CDR-005482,FIR-2026-0482,+917000055433,+917000063352,2026-01-27T21:27:00.000Z,1037,TWR-004-GOMTI,860000000007063
CDR-005483,FIR-2026-0483,+917000095028,+917000110866,2026-01-27T21:34:00.000Z,1074,TWR-005-HOWRAH,860000000012108
CDR-005484,FIR-2026-0484,+917000134623,+917000118785,2026-01-27T21:41:00.000Z,1111,TWR-006-INDIRANAGAR,860000000017153
CDR-005485,FIR-2026-0485,+917000174218,+917000182137,2026-01-27T21:48:00.000Z,1148,TWR-007-KOCHI,860000000022198
CDR-005486,FIR-2026-0486,+917000213813,+917000229651,2026-01-27T21:55:00.000Z,1185,TWR-008-MUMBAI,860000000027243
CDR-005487,FIR-2026-0487,+917000253408,+917000237570,2026-01-27T22:02:00.000Z,42,TWR-009-PUNE,860000000032288
CDR-005488,FIR-2026-0488,+917000293003,+917000300922,2026-01-27T22:09:00.000Z,79,TWR-010-SECTOR,860000000037333
CDR-005489,FIR-2026-0489,+917000332598,+917000348436,2026-01-27T22:16:00.000Z,116,TWR-011-T,860000000042378
CDR-005490,FIR-2026-0490,+917000372193,+917000356355,2026-01-27T22:23:00.000Z,153,TWR-012-VAISHALI,860000000047423
CDR-005491,FIR-2026-0491,+917000411788,+917000419707,2026-01-27T22:30:00.000Z,190,TWR-001-BENGALURU,860000000052468
CDR-005492,FIR-2026-0492,+917000451383,+917000467221,2026-01-27T22:37:00.000Z,227,TWR-002-CHANDNI,860000000057513
CDR-005493,FIR-2026-0493,+917000490978,+917000475140,2026-01-27T22:44:00.000Z,264,TWR-003-CHARMINAR,860000000062558
CDR-005494,FIR-2026-0494,+917000530573,+917000538492,2026-01-27T22:51:00.000Z,301,TWR-004-GOMTI,860000000067603
CDR-005495,FIR-2026-0495,+917000570168,+917000586006,2026-01-27T22:58:00.000Z,338,TWR-005-HOWRAH,860000000072648
CDR-005496,FIR-2026-0496,+917000609763,+917000593925,2026-01-27T23:05:00.000Z,375,TWR-006-INDIRANAGAR,860000000077693
CDR-005497,FIR-2026-0497,+917000649358,+917000657277,2026-01-27T23:12:00.000Z,412,TWR-007-KOCHI,860000000082738
CDR-005498,FIR-2026-0498,+917000688953,+917000704791,2026-01-27T23:19:00.000Z,449,TWR-008-MUMBAI,860000000087783
CDR-005499,FIR-2026-0499,+917000728548,+917000712710,2026-01-27T23:26:00.000Z,486,TWR-009-PUNE,860000000092828
CDR-005500,FIR-2026-0500,+917000768143,+917000776062,2026-01-27T23:33:00.000Z,523,TWR-010-SECTOR,860000000097873
CDR-005501,FIR-2026-0501,+917000807738,+917000823576,2026-01-27T23:40:00.000Z,560,TWR-011-T,860000000102918
CDR-005502,FIR-2026-0502,+917000847333,+917000831495,2026-01-27T23:47:00.000Z,597,TWR-012-VAISHALI,860000000107963
CDR-005503,FIR-2026-0503,+917000886928,+917000894847,2026-01-27T23:54:00.000Z,634,TWR-001-BENGALURU,860000000113008
CDR-005504,FIR-2026-0504,+917000926523,+917000942361,2026-01-28T00:01:00.000Z,671,TWR-002-CHANDNI,860000000118053
CDR-005505,FIR-2026-0505,+917000966118,+917000950280,2026-01-28T00:08:00.000Z,708,TWR-003-CHARMINAR,860000000123098
CDR-005506,FIR-2026-0506,+917001005713,+917001013632,2026-01-28T00:15:00.000Z,745,TWR-004-GOMTI,860000000128143
CDR-005507,FIR-2026-0507,+917001045308,+917001061146,2026-01-28T00:22:00.000Z,782,TWR-005-HOWRAH,860000000133188
CDR-005508,FIR-2026-0508,+917001084903,+917001069065,2026-01-28T00:29:00.000Z,819,TWR-006-INDIRANAGAR,860000000138233
CDR-005509,FIR-2026-0509,+917001124498,+917001132417,2026-01-28T00:36:00.000Z,856,TWR-007-KOCHI,860000000143278
CDR-005510,FIR-2026-0510,+917001164093,+917001179931,2026-01-28T00:43:00.000Z,893,TWR-008-MUMBAI,860000000148323
CDR-005511,FIR-2026-0511,+917001203688,+917001187850,2026-01-28T00:50:00.000Z,930,TWR-009-PUNE,860000000153368
CDR-005512,FIR-2026-0512,+917001243283,+917001251202,2026-01-28T00:57:00.000Z,967,TWR-010-SECTOR,860000000158413
CDR-005513,FIR-2026-0513,+917001282878,+917001298716,2026-01-28T01:04:00.000Z,1004,TWR-011-T,860000000163458
CDR-005514,FIR-2026-0514,+917001322473,+917001306635,2026-01-28T01:11:00.000Z,1041,TWR-012-VAISHALI,860000000168503
CDR-005515,FIR-2026-0515,+917001362068,+917001369987,2026-01-28T01:18:00.000Z,1078,TWR-001-BENGALURU,860000000173548
CDR-005516,FIR-2026-0516,+917001401663,+917001417501,2026-01-28T01:25:00.000Z,1115,TWR-002-CHANDNI,860000000178593
CDR-005517,FIR-2026-0517,+917001441258,+917001425420,2026-01-28T01:32:00.000Z,1152,TWR-003-CHARMINAR,860000000183638
CDR-005518,FIR-2026-0518,+917001480853,+917001488772,2026-01-28T01:39:00.000Z,1189,TWR-004-GOMTI,860000000188683
CDR-005519,FIR-2026-0519,+917001520448,+917001536286,2026-01-28T01:46:00.000Z,46,TWR-005-HOWRAH,860000000193728
CDR-005520,FIR-2026-0520,+917001560043,+917001544205,2026-01-28T01:53:00.000Z,83,TWR-006-INDIRANAGAR,860000000198773
CDR-005521,FIR-2026-0521,+917000023757,+917000031676,2026-01-28T02:00:00.000Z,120,TWR-004-GOMTI,860000000003027
CDR-005522,FIR-2026-0522,+917000063352,+917000039595,2026-01-28T02:07:00.000Z,157,TWR-005-HOWRAH,860000000008072
CDR-005523,FIR-2026-0523,+917000102947,+917000087109,2026-01-28T02:14:00.000Z,194,TWR-006-INDIRANAGAR,860000000013117
CDR-005524,FIR-2026-0524,+917000142542,+917000150461,2026-01-28T02:21:00.000Z,231,TWR-007-KOCHI,860000000018162
CDR-005525,FIR-2026-0525,+917000182137,+917000158380,2026-01-28T02:28:00.000Z,268,TWR-008-MUMBAI,860000000023207
CDR-005526,FIR-2026-0526,+917000221732,+917000205894,2026-01-28T02:35:00.000Z,305,TWR-009-PUNE,860000000028252
CDR-005527,FIR-2026-0527,+917000261327,+917000269246,2026-01-28T02:42:00.000Z,342,TWR-010-SECTOR,860000000033297
CDR-005528,FIR-2026-0528,+917000300922,+917000277165,2026-01-28T02:49:00.000Z,379,TWR-011-T,860000000038342
CDR-005529,FIR-2026-0529,+917000340517,+917000324679,2026-01-28T02:56:00.000Z,416,TWR-012-VAISHALI,860000000043387
CDR-005530,FIR-2026-0530,+917000380112,+917000388031,2026-01-28T03:03:00.000Z,453,TWR-001-BENGALURU,860000000048432
CDR-005531,FIR-2026-0531,+917000419707,+917000395950,2026-01-28T03:10:00.000Z,490,TWR-002-CHANDNI,860000000053477
CDR-005532,FIR-2026-0532,+917000459302,+917000443464,2026-01-28T03:17:00.000Z,527,TWR-003-CHARMINAR,860000000058522
CDR-005533,FIR-2026-0533,+917000498897,+917000506816,2026-01-28T03:24:00.000Z,564,TWR-004-GOMTI,860000000063567
CDR-005534,FIR-2026-0534,+917000538492,+917000514735,2026-01-28T03:31:00.000Z,601,TWR-005-HOWRAH,860000000068612
CDR-005535,FIR-2026-0535,+917000578087,+917000562249,2026-01-28T03:38:00.000Z,638,TWR-006-INDIRANAGAR,860000000073657
CDR-005536,FIR-2026-0536,+917000617682,+917000625601,2026-01-28T03:45:00.000Z,675,TWR-007-KOCHI,860000000078702
CDR-005537,FIR-2026-0537,+917000657277,+917000633520,2026-01-28T03:52:00.000Z,712,TWR-008-MUMBAI,860000000083747
CDR-005538,FIR-2026-0538,+917000696872,+917000681034,2026-01-28T03:59:00.000Z,749,TWR-009-PUNE,860000000088792
CDR-005539,FIR-2026-0539,+917000736467,+917000744386,2026-01-28T04:06:00.000Z,786,TWR-010-SECTOR,860000000093837
CDR-005540,FIR-2026-0540,+917000776062,+917000752305,2026-01-28T04:13:00.000Z,823,TWR-011-T,860000000098882
CDR-005541,FIR-2026-0541,+917000815657,+917000799819,2026-01-28T04:20:00.000Z,860,TWR-012-VAISHALI,860000000103927
CDR-005542,FIR-2026-0542,+917000855252,+917000863171,2026-01-28T04:27:00.000Z,897,TWR-001-BENGALURU,860000000108972
CDR-005543,FIR-2026-0543,+917000894847,+917000871090,2026-01-28T04:34:00.000Z,934,TWR-002-CHANDNI,860000000114017
CDR-005544,FIR-2026-0544,+917000934442,+917000918604,2026-01-28T04:41:00.000Z,971,TWR-003-CHARMINAR,860000000119062
CDR-005545,FIR-2026-0545,+917000974037,+917000981956,2026-01-28T04:48:00.000Z,1008,TWR-004-GOMTI,860000000124107
CDR-005546,FIR-2026-0546,+917001013632,+917000989875,2026-01-28T04:55:00.000Z,1045,TWR-005-HOWRAH,860000000129152
CDR-005547,FIR-2026-0547,+917001053227,+917001037389,2026-01-28T05:02:00.000Z,1082,TWR-006-INDIRANAGAR,860000000134197
CDR-005548,FIR-2026-0548,+917001092822,+917001100741,2026-01-28T05:09:00.000Z,1119,TWR-007-KOCHI,860000000139242
CDR-005549,FIR-2026-0549,+917001132417,+917001108660,2026-01-28T05:16:00.000Z,1156,TWR-008-MUMBAI,860000000144287
CDR-005550,FIR-2026-0550,+917001172012,+917001156174,2026-01-28T05:23:00.000Z,1193,TWR-009-PUNE,860000000149332
CDR-005551,FIR-2026-0551,+917001211607,+917001219526,2026-01-28T05:30:00.000Z,50,TWR-010-SECTOR,860000000154377
CDR-005552,FIR-2026-0552,+917001251202,+917001227445,2026-01-28T05:37:00.000Z,87,TWR-011-T,860000000159422
CDR-005553,FIR-2026-0553,+917001290797,+917001274959,2026-01-28T05:44:00.000Z,124,TWR-012-VAISHALI,860000000164467
CDR-005554,FIR-2026-0554,+917001330392,+917001338311,2026-01-28T05:51:00.000Z,161,TWR-001-BENGALURU,860000000169512
CDR-005555,FIR-2026-0555,+917001369987,+917001346230,2026-01-28T05:58:00.000Z,198,TWR-002-CHANDNI,860000000174557
CDR-005556,FIR-2026-0556,+917001409582,+917001393744,2026-01-28T06:05:00.000Z,235,TWR-003-CHARMINAR,860000000179602
CDR-005557,FIR-2026-0557,+917001449177,+917001457096,2026-01-28T06:12:00.000Z,272,TWR-004-GOMTI,860000000184647
CDR-005558,FIR-2026-0558,+917001488772,+917001465015,2026-01-28T06:19:00.000Z,309,TWR-005-HOWRAH,860000000189692
CDR-005559,FIR-2026-0559,+917001528367,+917001512529,2026-01-28T06:26:00.000Z,346,TWR-006-INDIRANAGAR,860000000194737
CDR-005560,FIR-2026-0560,+917001567962,+917001575881,2026-01-28T06:33:00.000Z,383,TWR-007-KOCHI,860000000199782
CDR-005561,FIR-2026-0561,+917000031676,+917000007919,2026-01-28T06:40:00.000Z,420,TWR-005-HOWRAH,860000000004036
CDR-005562,FIR-2026-0562,+917000071271,+917000055433,2026-01-28T06:47:00.000Z,457,TWR-006-INDIRANAGAR,860000000009081
CDR-005563,FIR-2026-0563,+917000110866,+917000079190,2026-01-28T06:54:00.000Z,494,TWR-007-KOCHI,860000000014126
CDR-005564,FIR-2026-0564,+917000150461,+917000126704,2026-01-28T07:01:00.000Z,531,TWR-008-MUMBAI,860000000019171
CDR-005565,FIR-2026-0565,+917000190056,+917000174218,2026-01-28T07:08:00.000Z,568,TWR-009-PUNE,860000000024216
CDR-005566,FIR-2026-0566,+917000229651,+917000197975,2026-01-28T07:15:00.000Z,605,TWR-010-SECTOR,860000000029261
CDR-005567,FIR-2026-0567,+917000269246,+917000245489,2026-01-28T07:22:00.000Z,642,TWR-011-T,860000000034306
CDR-005568,FIR-2026-0568,+917000308841,+917000293003,2026-01-28T07:29:00.000Z,679,TWR-012-VAISHALI,860000000039351
CDR-005569,FIR-2026-0569,+917000348436,+917000316760,2026-01-28T07:36:00.000Z,716,TWR-001-BENGALURU,860000000044396
CDR-005570,FIR-2026-0570,+917000388031,+917000364274,2026-01-28T07:43:00.000Z,753,TWR-002-CHANDNI,860000000049441
CDR-005571,FIR-2026-0571,+917000427626,+917000411788,2026-01-28T07:50:00.000Z,790,TWR-003-CHARMINAR,860000000054486
CDR-005572,FIR-2026-0572,+917000467221,+917000435545,2026-01-28T07:57:00.000Z,827,TWR-004-GOMTI,860000000059531
CDR-005573,FIR-2026-0573,+917000506816,+917000483059,2026-01-28T08:04:00.000Z,864,TWR-005-HOWRAH,860000000064576
CDR-005574,FIR-2026-0574,+917000546411,+917000530573,2026-01-28T08:11:00.000Z,901,TWR-006-INDIRANAGAR,860000000069621
CDR-005575,FIR-2026-0575,+917000586006,+917000554330,2026-01-28T08:18:00.000Z,938,TWR-007-KOCHI,860000000074666
CDR-005576,FIR-2026-0576,+917000625601,+917000601844,2026-01-28T08:25:00.000Z,975,TWR-008-MUMBAI,860000000079711
CDR-005577,FIR-2026-0577,+917000665196,+917000649358,2026-01-28T08:32:00.000Z,1012,TWR-009-PUNE,860000000084756
CDR-005578,FIR-2026-0578,+917000704791,+917000673115,2026-01-28T08:39:00.000Z,1049,TWR-010-SECTOR,860000000089801
CDR-005579,FIR-2026-0579,+917000744386,+917000720629,2026-01-28T08:46:00.000Z,1086,TWR-011-T,860000000094846
CDR-005580,FIR-2026-0580,+917000783981,+917000768143,2026-01-28T08:53:00.000Z,1123,TWR-012-VAISHALI,860000000099891
CDR-005581,FIR-2026-0581,+917000823576,+917000791900,2026-01-28T09:00:00.000Z,1160,TWR-001-BENGALURU,860000000104936
CDR-005582,FIR-2026-0582,+917000863171,+917000839414,2026-01-28T09:07:00.000Z,1197,TWR-002-CHANDNI,860000000109981
