cdr_id,case_id,caller_phone,receiver_phone,timestamp,duration_seconds,location,cell_tower
CDR-F4A9AA88,CASE-0372,+915931502223,+912760520962,2023-02-22T06:16:00,3065,T Nagar,TOWER-970
CDR-FC9F9A80,CASE-0270,+919390758835,+916337069454,2023-03-14T14:09:00,1808,Connaught Place,TOWER-655
CDR-258E7902,CASE-0028,+915024878084,+912909109253,2023-07-13T09:25:00,2092,Gachibowli,TOWER-430
CDR-7384CA95,CASE-0277,+915437501020,+918322322473,2023-03-25T04:53:00,488,New Town,TOWER-177
CDR-09BEF50D,CASE-0075,+914478758223,+910111488837,2023-04-08T17:47:00,1568,Karol Bagh,TOWER-598
CDR-CED77899,CASE-0404,+915850796909,+910060174840,2023-08-08T04:11:00,866,Jubilee Hills,TOWER-153
CDR-44E35C65,CASE-0278,+916209181900,+916468192007,2023-06-13T01:56:00,2099,New Town,TOWER-247
CDR-02A05F61,CASE-0260,+917349048307,+912322628104,2023-09-30T10:26:00,1611,Hinjewadi,TOWER-809
CDR-69DD4BB2,CASE-0030,+912955985838,+918286353811,2023-02-05T03:59:00,1055,Connaught Place,TOWER-345
CDR-9236DEE3,CASE-0305,+919067002025,+910036231186,2023-05-31T07:36:00,663,Anna Nagar,TOWER-654
CDR-1F53670E,CASE-0049,+914571178167,+914376786643,2023-10-18T01:15:00,542,Karol Bagh,TOWER-361
CDR-E5542F98,CASE-0412,+918078440947,+915886801850,2023-06-06T17:59:00,1555,Secunderabad Railway Station,TOWER-798
CDR-BC07076F,CASE-0011,+910134604279,+913208626878,2023-04-13T15:47:00,1438,Vasant Kunj,TOWER-959
CDR-71E5289B,CASE-0366,+917378067955,+916129267370,2023-10-11T09:44:00,3098,Indiranagar,TOWER-996
CDR-E9D8C925,CASE-0247,+917252437823,+917888876433,2023-09-16T20:16:00,727,Gurgaon Sector 29,TOWER-248
CDR-C8687BE6,CASE-0387,+915401475726,+912062619351,2023-07-31T23:01:00,1228,Gurgaon Sector 29,TOWER-746
CDR-6C105BB6,CASE-0067,+914074236407,+912355232700,2023-09-07T18:01:00,297,Secunderabad Railway Station,TOWER-284
CDR-2E4A5A55,CASE-0490,+918703992838,+917290393874,2023-10-16T05:42:00,2342,Gurgaon Sector 29,TOWER-802
CDR-264BACB0,CASE-0458,+913547280012,+910246925502,2023-03-15T11:18:00,1945,Noida Sector 18,TOWER-514
CDR-AF75A3ED,CASE-0053,+915148982381,+912261600820,2023-07-05T10:34:00,3050,Koramangala,TOWER-291
CDR-319B9944,CASE-0071,+911614562294,+917077608428,2023-03-07T06:54:00,1701,Vasant Kunj,TOWER-917
CDR-7C617F20,CASE-0203,+918843545700,+918574784337,2023-08-21T10:59:00,1694,Andheri West,TOWER-711
CDR-E885E22B,CASE-0489,+913986950305,+914014251294,2023-02-06T19:04:00,65,Koramangala,TOWER-710
CDR-966920FD,CASE-0245,+912327235892,+911239719911,2023-04-21T03:33:00,3573,New Town,TOWER-298
CDR-75A37BF9,CASE-0337,+911647690824,+910546289698,2023-07-13T20:24:00,1250,Andheri West,TOWER-443
CDR-F5DAA1D9,CASE-0322,+911151048469,+912077560710,2023-05-05T19:45:00,1424,Noida Sector 18,TOWER-615
CDR-8529E3D4,CASE-0370,+914361920200,+919107430261,2023-02-22T18:23:00,2050,Vasant Kunj,TOWER-920
CDR-E74AB6CD,CASE-0020,+916509438819,+917429491793,2023-06-26T05:48:00,2903,New Town,TOWER-323
CDR-1EBE0F42,CASE-0417,+915148982381,+919458484561,2023-05-20T06:29:00,2286,Koramangala,TOWER-104
CDR-3FCD6849,CASE-0113,+913433388771,+915024878084,2023-08-03T22:17:00,2556,Bandra Kurla Complex,TOWER-612
CDR-38E3A682,CASE-0078,+910539363533,+910932627488,2023-03-07T20:09:00,2382,Anna Nagar,TOWER-882
CDR-F2B9BBCA,CASE-0008,+913223377845,+915041435052,2023-06-20T18:28:00,3079,New Town,TOWER-871
CDR-67999A39,CASE-0274,+914897219099,+916813732427,2023-07-26T16:34:00,785,Koramangala,TOWER-426
CDR-391A6602,CASE-0045,+918340539942,+918323381458,2023-04-03T20:49:00,1706,Salt Lake City,TOWER-394
CDR-72B1F1B4,CASE-0409,+917541620441,+916710756238,2023-07-11T16:21:00,1966,Gurgaon Sector 29,TOWER-273
CDR-3215BC5D,CASE-0461,+919816710603,+911985891715,2023-04-23T20:22:00,2741,Secunderabad Railway Station,TOWER-930
CDR-9E9E5AC0,CASE-0077,+913065756476,+918524420738,2023-01-06T06:08:00,3160,Gachibowli,TOWER-355
CDR-E31E3B2A,CASE-0405,+919504574367,+913774862493,2023-08-10T08:49:00,2268,Indiranagar,TOWER-604
CDR-75A23DBE,CASE-0243,+911402256863,+915248515613,2023-08-11T03:31:00,51,Salt Lake City,TOWER-160
CDR-77F6E069,CASE-0025,+912219274262,+918420397373,2023-08-01T06:15:00,2972,Indiranagar,TOWER-885
CDR-C550E72C,CASE-0490,+919458484561,+919458484561,2023-07-30T07:13:00,526,Karol Bagh,TOWER-844
CDR-3EB70D44,CASE-0498,+914359315208,+914359315208,2023-03-23T23:25:00,1155,Anna Nagar,TOWER-276
CDR-F7F161FF,CASE-0037,+918943734204,+914146873695,2023-02-15T06:35:00,2441,T Nagar,TOWER-266
CDR-B1188865,CASE-0354,+917104875947,+918231269023,2023-01-06T00:08:00,2793,Connaught Place,TOWER-405
CDR-F1904E0F,CASE-0453,+910716092394,+911993335939,2023-01-04T07:02:00,1311,Connaught Place,TOWER-110
CDR-98E8D4F0,CASE-0453,+918496154759,+917324515055,2023-03-27T07:47:00,2652,Andheri West,TOWER-183
CDR-68CA051C,CASE-0286,+913547280012,+912285903106,2023-07-05T02:03:00,580,New Town,TOWER-604
CDR-83F567DC,CASE-0482,+918202813708,+918545155824,2023-03-19T10:26:00,2475,T Nagar,TOWER-443
CDR-0701FBF3,CASE-0163,+913084772999,+910921634328,2023-10-07T06:54:00,3283,Anna Nagar,TOWER-439
CDR-3A5B1283,CASE-0001,+917161184225,+915803237247,2023-02-04T15:38:00,2318,Salt Lake City,TOWER-245
CDR-E1413E58,CASE-0027,+917209157503,+918470443290,2023-03-21T10:20:00,1264,Karol Bagh,TOWER-282
CDR-8DE60712,CASE-0005,+916378163815,+914007436831,2023-10-07T00:46:00,258,New Town,TOWER-144
CDR-AEBB95E7,CASE-0161,+913714075005,+917290393874,2023-01-15T15:37:00,1066,Karol Bagh,TOWER-582
CDR-46CBB858,CASE-0246,+918843545700,+910786557477,2023-09-23T09:45:00,3046,Secunderabad Railway Station,TOWER-884
CDR-072280FB,CASE-0372,+918373992937,+914676580496,2023-01-04T02:48:00,1565,Gachibowli,TOWER-990
CDR-C392C852,CASE-0379,+912164373011,+910969723180,2023-08-16T23:52:00,685,Anna Nagar,TOWER-771
CDR-BEE80D0B,CASE-0467,+918843545700,+915013512934,2023-05-29T06:30:00,2005,T Nagar,TOWER-823
CDR-52F454BE,CASE-0317,+915765697117,+914680545980,2023-02-25T07:48:00,1343,New Town,TOWER-846
CDR-816AE484,CASE-0304,+911782032348,+912848587043,2023-09-25T20:30:00,3480,Indiranagar,TOWER-685
CDR-20374F45,CASE-0486,+916280832789,+912736676379,2023-06-24T07:58:00,1785,T Nagar,TOWER-141
CDR-77F49DD1,CASE-0029,+910753540823,+916209181900,2023-01-10T05:58:00,563,Secunderabad Railway Station,TOWER-549
CDR-3300F45A,CASE-0114,+914271636761,+910753540823,2023-10-25T13:10:00,1532,Gurgaon Sector 29,TOWER-199
CDR-11457705,CASE-0401,+917713892863,+914271636761,2023-06-24T04:38:00,2903,Karol Bagh,TOWER-543
CDR-95529452,CASE-0078,+916380288663,+914271636761,2023-04-16T06:14:00,2315,Noida Sector 18,TOWER-112
CDR-EBD96210,CASE-0009,+919743316415,+914875418836,2023-09-30T23:22:00,316,Anna Nagar,TOWER-138
CDR-0EF9E1BB,CASE-0137,+911782032348,+911885956157,2023-05-31T12:28:00,921,Karol Bagh,TOWER-783
CDR-520B3E5E,CASE-0377,+914577212430,+911031308601,2023-02-13T09:35:00,823,Salt Lake City,TOWER-244
CDR-7CB9FBC0,CASE-0287,+910250756002,+910932627488,2023-09-03T01:10:00,1579,T Nagar,TOWER-777
CDR-11D9BE14,CASE-0068,+912850576285,+913382737956,2023-01-16T10:59:00,1962,Vasant Kunj,TOWER-766
CDR-0C1C02F7,CASE-0420,+911428433906,+913927932101,2023-04-19T22:37:00,2697,Anna Nagar,TOWER-944
CDR-716EEF39,CASE-0378,+915623712290,+913975433895,2023-03-08T01:42:00,2350,Salt Lake City,TOWER-128
CDR-AF2630FC,CASE-0086,+919822409885,+912726440804,2023-04-08T05:42:00,2146,Connaught Place,TOWER-184
CDR-C93103D5,CASE-0175,+915215091504,+915995585366,2023-05-03T09:33:00,2523,Andheri West,TOWER-206
CDR-55EFAC43,CASE-0025,+912219274262,+917529006215,2023-05-25T02:03:00,2331,Bandra Kurla Complex,TOWER-842
CDR-AB381A47,CASE-0498,+914359315208,+915270895238,2023-09-17T00:28:00,1320,Salt Lake City,TOWER-871
CDR-CDC7DBFA,CASE-0437,+911400672608,+915139758077,2023-09-02T08:52:00,1430,Gachibowli,TOWER-336
CDR-DD1F5EA6,CASE-0469,+916467269393,+911781818380,2023-09-21T21:05:00,2472,New Town,TOWER-505
CDR-62DCF170,CASE-0223,+917437514483,+913656467891,2023-08-05T12:26:00,1497,New Town,TOWER-546
CDR-C1F4CD35,CASE-0201,+912848587043,+911230169272,2023-01-28T09:28:00,1023,Gachibowli,TOWER-441
CDR-7662FC84,CASE-0428,+917449361043,+917419825288,2023-03-27T16:28:00,2333,Indiranagar,TOWER-324
CDR-BC8F7643,CASE-0292,+915041435052,+912458301463,2023-07-30T23:03:00,2460,Connaught Place,TOWER-815
CDR-0F8C2A28,CASE-0201,+915950179837,+913434591728,2023-09-08T02:45:00,2127,Secunderabad Railway Station,TOWER-678
CDR-DA79D032,CASE-0187,+918843545700,+918304843240,2023-10-02T23:17:00,1287,New Town,TOWER-772
CDR-0737E37D,CASE-0271,+915363769282,+919468963249,2023-05-01T13:49:00,283,Jubilee Hills,TOWER-896
CDR-A261F00D,CASE-0417,+915148982381,+912062619351,2023-06-25T18:46:00,312,Salt Lake City,TOWER-296
CDR-BA525E5A,CASE-0095,+914340817086,+912749552647,2023-04-21T19:47:00,222,Secunderabad Railway Station,TOWER-148
CDR-F85F469D,CASE-0022,+914864867942,+917876663030,2023-06-14T06:58:00,1989,Viman Nagar,TOWER-580
CDR-45D2D93F,CASE-0488,+911340095113,+912460920384,2023-09-08T09:49:00,3226,Salt Lake City,TOWER-250
CDR-20D09F70,CASE-0192,+914271636761,+916561821216,2023-02-24T09:53:00,1852,Salt Lake City,TOWER-607
CDR-1D57717F,CASE-0078,+911616048520,+918843545700,2023-05-29T19:06:00,1583,Gachibowli,TOWER-207
CDR-A1417DCE,CASE-0235,+915539625171,+915920116378,2023-03-28T21:46:00,2561,Gachibowli,TOWER-491
CDR-277047C6,CASE-0101,+910582788962,+919690454439,2023-05-26T08:20:00,3330,Vasant Kunj,TOWER-234
CDR-E752846C,CASE-0475,+914399993108,+915542602664,2023-03-07T17:58:00,1224,Gachibowli,TOWER-508
CDR-CDDB5D5D,CASE-0085,+915024878084,+913613986188,2023-01-08T15:06:00,758,Andheri West,TOWER-188
CDR-9AE64D20,CASE-0238,+919351509422,+919225794725,2023-05-24T23:28:00,1887,New Town,TOWER-413
CDR-B3E8BEB0,CASE-0100,+916010922190,+919141494201,2023-07-19T20:47:00,3170,Anna Nagar,TOWER-876
CDR-E4675FE3,CASE-0280,+918932983493,+915726657657,2023-05-10T09:11:00,840,Karol Bagh,TOWER-461
CDR-2D6B5904,CASE-0050,+910326513902,+919345912958,2023-06-26T18:28:00,1125,Salt Lake City,TOWER-357
CDR-706D4A4E,CASE-0052,+916866149630,+911588659755,2023-05-27T09:15:00,3550,Vasant Kunj,TOWER-171
CDR-131EEF69,CASE-0202,+913687090213,+918600689988,2023-09-29T20:21:00,378,Andheri West,TOWER-255
CDR-7948A43A,CASE-0117,+914239058338,+912440682429,2023-10-20T04:35:00,455,Salt Lake City,TOWER-199
CDR-2E9B3A73,CASE-0150,+915622633400,+914271636761,2023-06-24T16:11:00,290,Salt Lake City,TOWER-271
CDR-FB2D243A,CASE-0358,+919872870214,+919345912958,2023-09-02T02:27:00,1326,Noida Sector 18,TOWER-683
CDR-ED3BDF58,CASE-0164,+915527465681,+911996853266,2023-03-09T09:26:00,916,Hinjewadi,TOWER-159
CDR-4293AF97,CASE-0419,+919458484561,+913280661324,2023-09-06T20:20:00,2747,Viman Nagar,TOWER-843
CDR-08FAE08E,CASE-0184,+910932627488,+910932627488,2023-05-07T01:14:00,1840,Gurgaon Sector 29,TOWER-836
CDR-985C736F,CASE-0485,+910998756500,+918824310138,2023-08-29T05:36:00,3073,Bandra Kurla Complex,TOWER-788
CDR-AAE1CFFD,CASE-0427,+911749668311,+919399425902,2023-06-11T02:38:00,3399,Hinjewadi,TOWER-901
CDR-11760439,CASE-0061,+911341083704,+917340012688,2023-06-01T23:58:00,2672,Noida Sector 18,TOWER-312
CDR-96C7C96E,CASE-0028,+915024878084,+913623127087,2023-10-10T08:59:00,2042,Salt Lake City,TOWER-841
CDR-8B69E3C7,CASE-0170,+917720003517,+915029695979,2023-02-06T16:37:00,644,Anna Nagar,TOWER-537
CDR-FAD72485,CASE-0122,+912848587043,+911449686453,2023-07-23T21:34:00,1097,Bandra Kurla Complex,TOWER-668
CDR-2EEABD90,CASE-0198,+915649045340,+918355520583,2023-10-08T08:52:00,2208,Koramangala,TOWER-539
CDR-29C23F4F,CASE-0333,+917879811619,+919699796402,2023-09-29T13:30:00,2832,New Town,TOWER-938
CDR-0B38E80E,CASE-0082,+913426718097,+916369627535,2023-03-18T01:15:00,2495,Noida Sector 18,TOWER-492
CDR-08B0BBEF,CASE-0419,+910757313756,+910776430343,2023-03-29T18:42:00,1648,New Town,TOWER-271
CDR-89A56052,CASE-0241,+913121201754,+918646745808,2023-02-10T05:04:00,669,Noida Sector 18,TOWER-741
CDR-36DAA841,CASE-0336,+912616913585,+911527540124,2023-09-20T11:03:00,1081,Karol Bagh,TOWER-922
CDR-C6BCB89C,CASE-0294,+919603039836,+911180611201,2023-03-20T18:00:00,2042,Gachibowli,TOWER-352
CDR-70F50318,CASE-0309,+918624564306,+919100166893,2023-04-07T21:15:00,2467,Connaught Place,TOWER-316
CDR-C8D604F8,CASE-0206,+915024878084,+910753540823,2023-06-29T15:54:00,1580,Anna Nagar,TOWER-512
CDR-7384B4E1,CASE-0240,+916786288566,+918209718728,2023-08-20T20:44:00,2123,Secunderabad Railway Station,TOWER-823
CDR-0D81AF7B,CASE-0067,+914074236407,+914179201106,2023-07-21T09:39:00,2391,Salt Lake City,TOWER-122
CDR-F9F8EF55,CASE-0321,+911885956157,+916939342758,2023-08-22T23:41:00,1534,New Town,TOWER-334
CDR-0F8CF61D,CASE-0347,+915527465681,+911779209691,2023-05-25T02:13:00,1973,Jubilee Hills,TOWER-721
CDR-DD4952D0,CASE-0039,+916992627603,+918216074663,2023-07-11T12:58:00,2990,New Town,TOWER-474
CDR-EA81B968,CASE-0390,+912596986383,+914541577284,2023-02-26T07:49:00,44,Indiranagar,TOWER-345
CDR-21E6C016,CASE-0008,+917498717859,+913838168426,2023-06-19T09:35:00,2111,Noida Sector 18,TOWER-266
CDR-C5AEECFA,CASE-0218,+914597657801,+915008957856,2023-03-30T12:21:00,2474,Gachibowli,TOWER-598
CDR-CDEB71B7,CASE-0079,+913384557273,+914800948137,2023-05-28T19:25:00,3315,Indiranagar,TOWER-989
CDR-65CF01FE,CASE-0241,+918907249637,+912424935200,2023-07-10T01:31:00,2222,Karol Bagh,TOWER-170
CDR-18E42B19,CASE-0489,+913986950305,+911034710806,2023-08-14T14:05:00,1893,T Nagar,TOWER-627
CDR-3719C6D2,CASE-0469,+914071770604,+915885729314,2023-05-20T10:00:00,2953,Connaught Place,TOWER-463
CDR-3F3D8E23,CASE-0003,+913291506542,+914435997027,2023-05-18T01:43:00,1642,Connaught Place,TOWER-166
CDR-EDD120ED,CASE-0389,+918741001772,+910256576242,2023-01-15T19:22:00,20,Viman Nagar,TOWER-251
CDR-FA1DD90B,CASE-0277,+917861013561,+914829429512,2023-04-03T05:17:00,2476,T Nagar,TOWER-776
CDR-2284A718,CASE-0050,+910326513902,+915931315048,2023-08-19T06:35:00,769,Connaught Place,TOWER-903
CDR-08000827,CASE-0359,+919458484561,+915148982381,2023-04-26T19:07:00,2688,Vasant Kunj,TOWER-121
CDR-78525695,CASE-0224,+916209181900,+914271636761,2023-05-02T02:07:00,609,Jubilee Hills,TOWER-592
CDR-637C696C,CASE-0022,+911967835346,+914172285887,2023-07-02T17:29:00,802,Andheri West,TOWER-925
CDR-684B4922,CASE-0146,+910932627488,+918065067120,2023-06-26T22:11:00,68,Karol Bagh,TOWER-532
CDR-ADB5D366,CASE-0008,+917498717859,+912035105419,2023-02-01T00:14:00,3046,Bandra Kurla Complex,TOWER-738
CDR-6B233420,CASE-0497,+919941356537,+911379329602,2023-07-10T21:17:00,1008,Noida Sector 18,TOWER-992
CDR-403E6B41,CASE-0086,+913494425741,+912366983677,2023-04-27T16:32:00,1512,Gurgaon Sector 29,TOWER-727
CDR-D2554CF7,CASE-0031,+917990474468,+910502802765,2023-05-02T20:32:00,2488,Secunderabad Railway Station,TOWER-765
CDR-EE4E024B,CASE-0400,+912541217249,+910337879023,2023-02-28T13:35:00,110,Karol Bagh,TOWER-238
CDR-9246FB5F,CASE-0398,+913602376187,+914359315208,2023-10-07T01:45:00,2403,T Nagar,TOWER-333
CDR-0BD90CA6,CASE-0178,+915041435052,+910009952194,2023-02-23T07:01:00,2549,Anna Nagar,TOWER-956
CDR-70887AE2,CASE-0174,+910539363533,+918843545700,2023-03-11T02:42:00,353,T Nagar,TOWER-495
CDR-A0F5F723,CASE-0297,+910695597307,+917939673716,2023-03-30T08:30:00,2597,Gurgaon Sector 29,TOWER-526
CDR-EB384090,CASE-0221,+912135016998,+910227905607,2023-06-12T10:06:00,671,Koramangala,TOWER-172
CDR-1F384757,CASE-0325,+917769768255,+919189184932,2023-09-18T03:09:00,2220,Jubilee Hills,TOWER-311
CDR-67B55006,CASE-0014,+919458484561,+912875280113,2023-02-18T10:52:00,1985,Viman Nagar,TOWER-992
CDR-4C0FBAEF,CASE-0002,+918913096158,+911287444825,2023-03-15T00:24:00,2246,Karol Bagh,TOWER-118
CDR-7920D078,CASE-0266,+911782032348,+916921785238,2023-06-06T20:12:00,3585,Jubilee Hills,TOWER-520
CDR-45749702,CASE-0283,+917395072730,+918064250738,2023-02-25T05:58:00,3065,Noida Sector 18,TOWER-377
CDR-0C4BDB17,CASE-0211,+914102908538,+913339394806,2023-08-19T00:54:00,228,Noida Sector 18,TOWER-406
CDR-95BD420F,CASE-0166,+918843545700,+911182887465,2023-10-27T21:38:00,3567,Jubilee Hills,TOWER-429
CDR-AD8B6C4F,CASE-0054,+917941313161,+910597693272,2023-07-28T04:53:00,3147,Salt Lake City,TOWER-330
CDR-03E12D4C,CASE-0419,+916916724750,+918624564306,2023-04-24T00:38:00,3069,Salt Lake City,TOWER-599
CDR-51AA6E5C,CASE-0176,+913520293182,+912116270683,2023-02-28T07:43:00,864,Gurgaon Sector 29,TOWER-707
CDR-114AC031,CASE-0249,+911885956157,+917234741602,2023-02-01T19:59:00,1449,Secunderabad Railway Station,TOWER-221
CDR-F5174EB0,CASE-0346,+914239058338,+915920116378,2023-05-17T18:37:00,3240,Viman Nagar,TOWER-164
CDR-F91E52AD,CASE-0497,+913573394209,+919518170123,2023-01-01T19:45:00,2760,Viman Nagar,TOWER-237
CDR-24D5E3E2,CASE-0097,+912414259728,+914391696213,2023-03-30T17:11:00,2264,New Town,TOWER-783
CDR-2E6E584D,CASE-0425,+915920116378,+910068690740,2023-07-15T03:55:00,2302,Bandra Kurla Complex,TOWER-181
CDR-B74D3156,CASE-0122,+912848587043,+910267427783,2023-05-11T23:40:00,2171,Gurgaon Sector 29,TOWER-433
CDR-5371F40D,CASE-0116,+912012248176,+914008937746,2023-10-15T08:11:00,3339,Connaught Place,TOWER-245
CDR-3DD8F6FC,CASE-0456,+917706383136,+919838459655,2023-06-16T22:13:00,847,Viman Nagar,TOWER-483
CDR-15389864,CASE-0299,+911333449934,+916340539263,2023-03-18T00:20:00,1821,Gachibowli,TOWER-805
CDR-84E51966,CASE-0080,+917607880395,+915530752372,2023-09-26T04:19:00,2843,Andheri West,TOWER-229
CDR-D4C64879,CASE-0377,+919538090596,+915076062907,2023-02-03T09:31:00,1378,Karol Bagh,TOWER-809
CDR-14082908,CASE-0160,+918684724500,+913608715525,2023-02-07T08:20:00,1959,Jubilee Hills,TOWER-600
CDR-96A62063,CASE-0478,+910753540823,+914271636761,2023-04-18T13:14:00,1496,Karol Bagh,TOWER-375
CDR-6853E6C0,CASE-0477,+917304544082,+915148982381,2023-07-05T08:38:00,2701,New Town,TOWER-270
CDR-0722A9C2,CASE-0427,+911749668311,+916643641917,2023-05-23T02:02:00,271,Indiranagar,TOWER-250
CDR-04DCF234,CASE-0263,+911350676473,+913513395254,2023-07-24T18:51:00,2121,Viman Nagar,TOWER-750
CDR-6EE3B67B,CASE-0164,+913218078421,+919341640462,2023-09-08T10:52:00,2731,Andheri West,TOWER-724
CDR-A93FA41A,CASE-0486,+914919778530,+916593258087,2023-02-24T20:50:00,835,Anna Nagar,TOWER-672
CDR-0F0700E5,CASE-0477,+910932627488,+916167279531,2023-07-09T03:33:00,3217,Salt Lake City,TOWER-724
CDR-4B9B825F,CASE-0393,+910753540823,+913547280012,2023-07-25T04:21:00,3339,Hinjewadi,TOWER-848
CDR-68E0F16B,CASE-0138,+911953201389,+918156686558,2023-10-07T07:00:00,3323,Vasant Kunj,TOWER-703
CDR-FB808F2E,CASE-0414,+910698567496,+919593680219,2023-02-28T10:24:00,1013,Gurgaon Sector 29,TOWER-717
CDR-B4F37FE5,CASE-0321,+912211793716,+915993099721,2023-05-25T14:46:00,994,T Nagar,TOWER-841
CDR-09A7B91A,CASE-0303,+914190657613,+917161339148,2023-07-04T05:15:00,759,Noida Sector 18,TOWER-834
CDR-6B9D13E4,CASE-0055,+916788321450,+917795579074,2023-09-19T02:05:00,569,New Town,TOWER-341
CDR-381CECFF,CASE-0046,+912875280113,+916655723787,2023-05-22T15:07:00,380,Karol Bagh,TOWER-864
CDR-B7CC1DBC,CASE-0170,+918793051759,+913202060244,2023-10-26T17:03:00,642,Viman Nagar,TOWER-750
CDR-461B3C56,CASE-0398,+916783802608,+919776776200,2023-01-28T17:58:00,634,Gurgaon Sector 29,TOWER-984
CDR-0ED99B67,CASE-0130,+913574743100,+911518029746,2023-08-07T16:55:00,2460,Bandra Kurla Complex,TOWER-830
CDR-6FD0F222,CASE-0289,+914573281467,+910989859309,2023-08-20T17:51:00,1595,T Nagar,TOWER-714
CDR-4F6AB446,CASE-0140,+912723460667,+917567099263,2023-03-24T10:40:00,3345,Hinjewadi,TOWER-793
CDR-EE5CE368,CASE-0253,+910213409540,+918278822206,2023-01-24T21:26:00,700,Gachibowli,TOWER-418
CDR-7DAE29AE,CASE-0125,+919675404043,+913608715525,2023-06-23T07:50:00,2598,Gachibowli,TOWER-534
CDR-72B61956,CASE-0045,+918340539942,+912941014351,2023-08-30T02:09:00,1763,Connaught Place,TOWER-991
CDR-F831B9C0,CASE-0102,+915569227532,+914338271144,2023-08-13T14:04:00,1302,Vasant Kunj,TOWER-601
CDR-C0834D4B,CASE-0262,+915799261605,+912751078210,2023-05-30T17:41:00,91,Secunderabad Railway Station,TOWER-412
CDR-D378D9F1,CASE-0392,+916591365609,+917193869536,2023-02-02T17:03:00,870,New Town,TOWER-894
CDR-1F78075C,CASE-0485,+913547280012,+910753540823,2023-04-22T03:59:00,3117,Indiranagar,TOWER-178
CDR-0C6F2F3D,CASE-0021,+915999606810,+910209087390,2023-07-20T19:19:00,523,Salt Lake City,TOWER-285
CDR-60A708E1,CASE-0464,+916987139557,+918762796681,2023-08-26T05:45:00,3499,Hinjewadi,TOWER-331
CDR-E139D8FF,CASE-0080,+917607880395,+917553186482,2023-02-12T06:16:00,1590,Jubilee Hills,TOWER-202
CDR-9CE12B7D,CASE-0269,+917290393874,+915527465681,2023-01-17T13:23:00,3455,Gachibowli,TOWER-975
CDR-D8DA11ED,CASE-0188,+916570643517,+912013619871,2023-06-23T17:58:00,1519,Indiranagar,TOWER-911
CDR-82C163F7,CASE-0231,+916780341720,+910328273457,2023-03-25T19:21:00,1858,Secunderabad Railway Station,TOWER-600
CDR-1462AD7F,CASE-0160,+913542046586,+912062619351,2023-10-08T15:03:00,2916,Bandra Kurla Complex,TOWER-708
CDR-95CE56BA,CASE-0451,+914271636761,+910539363533,2023-10-06T23:07:00,3551,Gachibowli,TOWER-622
CDR-D776C011,CASE-0333,+917879811619,+916586967360,2023-07-31T09:22:00,3374,Jubilee Hills,TOWER-158
CDR-7734C2EA,CASE-0390,+912596986383,+914380510129,2023-07-14T18:30:00,213,Jubilee Hills,TOWER-461
CDR-E11860D5,CASE-0010,+912887085748,+911615787615,2023-03-01T18:31:00,1968,Gurgaon Sector 29,TOWER-906
CDR-BFEC2730,CASE-0117,+914239058338,+915920116378,2023-03-15T10:26:00,1371,Noida Sector 18,TOWER-526
CDR-6A006912,CASE-0309,+910475949187,+918756359675,2023-01-12T14:48:00,2679,Indiranagar,TOWER-753
CDR-FDE39E92,CASE-0407,+910028860015,+915552105955,2023-05-09T20:05:00,1855,Gurgaon Sector 29,TOWER-295
CDR-EBDF1601,CASE-0138,+911953201389,+919256610844,2023-10-20T12:46:00,1649,Gachibowli,TOWER-694
CDR-2AB7CA44,CASE-0091,+916209181900,+917641695279,2023-10-10T11:49:00,1603,Jubilee Hills,TOWER-302
CDR-DE7184A0,CASE-0480,+912062619351,+910932627488,2023-03-02T16:03:00,1820,Secunderabad Railway Station,TOWER-671
CDR-DD499C1A,CASE-0368,+917485241563,+910689444582,2023-09-27T02:24:00,1133,Jubilee Hills,TOWER-392
CDR-CBA72C1B,CASE-0219,+912780496936,+916015224455,2023-07-30T16:56:00,2694,Bandra Kurla Complex,TOWER-949
CDR-A8C941F5,CASE-0341,+914239058338,+914271636761,2023-10-16T11:46:00,2723,New Town,TOWER-985
CDR-BBF2864F,CASE-0190,+910246204966,+917370926965,2023-07-22T11:54:00,2621,T Nagar,TOWER-272
CDR-C51BCFBC,CASE-0055,+915502339464,+912827393184,2023-04-19T21:30:00,3522,Viman Nagar,TOWER-797
CDR-50938DE1,CASE-0278,+910753540823,+915024878084,2023-10-12T02:16:00,823,Indiranagar,TOWER-493
