sender,receiver,amount,upi,timestamp,transaction_id,case_id
510000671348,510000674919,145383.00,kabir.0190@ybl,2026-01-28T10:07:00.000Z,TXN-0003558,FIR-2026-0558
510000689203,510000692774,153302.00,nikhil.0195@okicici,2026-01-28T10:18:00.000Z,TXN-0003559,FIR-2026-0559
510000707058,510000710629,161221.00,rajesh.0200@okaxis,2026-01-28T10:29:00.000Z,TXN-0003560,FIR-2026-0560
510000014284,510000000000,169140.00,aarav.0001@oksbi,2026-01-28T10:40:00.000Z,TXN-0003561,FIR-2026-0561
510000032139,510000017855,177059.00,deepak.0006@upi,2026-01-28T10:51:00.000Z,TXN-0003562,FIR-2026-0562
510000049994,510000035710,184978.00,kavya.0011@paytm,2026-01-28T11:02:00.000Z,TXN-0003563,FIR-2026-0563
510000067849,510000053565,692897.00,pooja.0016@ybl,2026-01-28T11:13:00.000Z,TXN-0003564,FIR-2026-0564
510000085704,510000071420,200816.00,rakesh.0021@okicici,2026-01-28T11:24:00.000Z,TXN-0003565,FIR-2026-0565
510000103559,510000089275,208735.00,shreya.0026@okaxis,2026-01-28T11:35:00.000Z,TXN-0003566,FIR-2026-0566
510000121414,510000107130,216654.00,aarav.0031@oksbi,2026-01-28T11:46:00.000Z,TXN-0003567,FIR-2026-0567
510000139269,510000124985,224573.00,deepak.0036@upi,2026-01-28T11:57:00.000Z,TXN-0003568,FIR-2026-0568
510000157124,510000142840,232492.00,kavya.0041@paytm,2026-01-28T12:08:00.000Z,TXN-0003569,FIR-2026-0569
510000174979,510000160695,240411.00,pooja.0046@ybl,2026-01-28T12:19:00.000Z,TXN-0003570,FIR-2026-0570
510000192834,510000178550,248330.00,rakesh.0051@okicici,2026-01-28T12:30:00.000Z,TXN-0003571,FIR-2026-0571
510000210689,510000196405,256249.00,shreya.0056@okaxis,2026-01-28T12:41:00.000Z,TXN-0003572,FIR-2026-0572
510000228544,510000214260,264168.00,aarav.0061@oksbi,2026-01-28T12:52:00.000Z,TXN-0003573,FIR-2026-0573
510000246399,510000232115,272087.00,deepak.0066@upi,2026-01-28T13:03:00.000Z,TXN-0003574,FIR-2026-0574
510000264254,510000249970,280006.00,kavya.0071@paytm,2026-01-28T13:14:00.000Z,TXN-0003575,FIR-2026-0575
510000282109,510000267825,287925.00,pooja.0076@ybl,2026-01-28T13:25:00.000Z,TXN-0003576,FIR-2026-0576
510000299964,510000285680,295844.00,rakesh.0081@okicici,2026-01-28T13:36:00.000Z,TXN-0003577,FIR-2026-0577
510000317819,510000303535,303763.00,shreya.0086@okaxis,2026-01-28T13:47:00.000Z,TXN-0003578,FIR-2026-0578
510000335674,510000321390,311682.00,aarav.0091@oksbi,2026-01-28T13:58:00.000Z,TXN-0003579,FIR-2026-0579
510000353529,510000339245,319601.00,deepak.0096@upi,2026-01-28T14:09:00.000Z,TXN-0003580,FIR-2026-0580
510000371384,510000357100,327520.00,kavya.0101@paytm,2026-01-28T14:20:00.000Z,TXN-0003581,FIR-2026-0581
510000389239,510000374955,335439.00,pooja.0106@ybl,2026-01-28T14:31:00.000Z,TXN-0003582,FIR-2026-0582
510000407094,510000392810,343358.00,rakesh.0111@okicici,2026-01-28T14:42:00.000Z,TXN-0003583,FIR-2026-0583
510000424949,510000410665,351277.00,shreya.0116@okaxis,2026-01-28T14:53:00.000Z,TXN-0003584,FIR-2026-0584
510000442804,510000428520,359196.00,aarav.0121@oksbi,2026-01-28T15:04:00.000Z,TXN-0003585,FIR-2026-0585
510000460659,510000446375,367115.00,deepak.0126@upi,2026-01-28T15:15:00.000Z,TXN-0003586,FIR-2026-0586
510000478514,510000464230,375034.00,kavya.0131@paytm,2026-01-28T15:26:00.000Z,TXN-0003587,FIR-2026-0587
510000496369,510000482085,382953.00,pooja.0136@ybl,2026-01-28T15:37:00.000Z,TXN-0003588,FIR-2026-0588
510000514224,510000499940,390872.00,rakesh.0141@okicici,2026-01-28T15:48:00.000Z,TXN-0003589,FIR-2026-0589
510000532079,510000517795,398791.00,shreya.0146@okaxis,2026-01-28T15:59:00.000Z,TXN-0003590,FIR-2026-0590
510000549934,510000535650,406710.00,aarav.0151@oksbi,2026-01-28T16:10:00.000Z,TXN-0003591,FIR-2026-0591
510000567789,510000553505,414629.00,deepak.0156@upi,2026-01-28T16:21:00.000Z,TXN-0003592,FIR-2026-0592
510000585644,510000571360,422548.00,kavya.0161@paytm,2026-01-28T16:32:00.000Z,TXN-0003593,FIR-2026-0593
510000603499,510000589215,430467.00,pooja.0166@ybl,2026-01-28T16:43:00.000Z,TXN-0003594,FIR-2026-0594
510000621354,510000607070,438386.00,rakesh.0171@okicici,2026-01-28T16:54:00.000Z,TXN-0003595,FIR-2026-0595
510000639209,510000624925,446305.00,shreya.0176@okaxis,2026-01-28T17:05:00.000Z,TXN-0003596,FIR-2026-0596
510000657064,510000642780,454224.00,aarav.0181@oksbi,2026-01-28T17:16:00.000Z,TXN-0003597,FIR-2026-0597
510000674919,510000660635,462143.00,deepak.0186@upi,2026-01-28T17:27:00.000Z,TXN-0003598,FIR-2026-0598
510000692774,510000678490,470062.00,kavya.0191@paytm,2026-01-28T17:38:00.000Z,TXN-0003599,FIR-2026-0599
510000710629,510000696345,2981.00,pooja.0196@ybl,2026-01-28T17:49:00.000Z,TXN-0003600,FIR-2026-0600
510000000000,510000003571,10900.00,aditi.0002@okaxis,2026-01-28T18:00:00.000Z,TXN-0003601,FIR-2026-0601
510000017855,510000021426,18819.00,divya.0007@oksbi,2026-01-28T18:11:00.000Z,TXN-0003602,FIR-2026-0602
510000035710,510000039281,26738.00,manoj.0012@upi,2026-01-28T18:22:00.000Z,TXN-0003603,FIR-2026-0603
510000053565,510000057136,534657.00,pranav.0017@paytm,2026-01-28T18:33:00.000Z,TXN-0003604,FIR-2026-0604
510000071420,510000074991,42576.00,riya.0022@ybl,2026-01-28T18:44:00.000Z,TXN-0003605,FIR-2026-0605
510000089275,510000092846,50495.00,suresh.0027@okicici,2026-01-28T18:55:00.000Z,TXN-0003606,FIR-2026-0606
510000107130,510000110701,58414.00,aditi.0032@okaxis,2026-01-28T19:06:00.000Z,TXN-0003607,FIR-2026-0607
510000124985,510000128556,66333.00,divya.0037@oksbi,2026-01-28T19:17:00.000Z,TXN-0003608,FIR-2026-0608
510000142840,510000146411,74252.00,manoj.0042@upi,2026-01-28T19:28:00.000Z,TXN-0003609,FIR-2026-0609
510000160695,510000164266,82171.00,pranav.0047@paytm,2026-01-28T19:39:00.000Z,TXN-0003610,FIR-2026-0610
510000178550,510000182121,90090.00,riya.0052@ybl,2026-01-28T19:50:00.000Z,TXN-0003611,FIR-2026-0611
510000196405,510000199976,98009.00,suresh.0057@okicici,2026-01-28T20:01:00.000Z,TXN-0003612,FIR-2026-0612
510000214260,510000217831,105928.00,aditi.0062@okaxis,2026-01-28T20:12:00.000Z,TXN-0003613,FIR-2026-0613
510000232115,510000235686,113847.00,divya.0067@oksbi,2026-01-28T20:23:00.000Z,TXN-0003614,FIR-2026-0614
510000249970,510000253541,121766.00,manoj.0072@upi,2026-01-28T20:34:00.000Z,TXN-0003615,FIR-2026-0615
510000267825,510000271396,129685.00,pranav.0077@paytm,2026-01-28T20:45:00.000Z,TXN-0003616,FIR-2026-0616
510000285680,510000289251,137604.00,riya.0082@ybl,2026-01-28T20:56:00.000Z,TXN-0003617,FIR-2026-0617
510000303535,510000307106,145523.00,suresh.0087@okicici,2026-01-28T21:07:00.000Z,TXN-0003618,FIR-2026-0618
510000321390,510000324961,153442.00,aditi.0092@okaxis,2026-01-28T21:18:00.000Z,TXN-0003619,FIR-2026-0619
510000339245,510000342816,161361.00,divya.0097@oksbi,2026-01-28T21:29:00.000Z,TXN-0003620,FIR-2026-0620
510000357100,510000360671,169280.00,manoj.0102@upi,2026-01-28T21:40:00.000Z,TXN-0003621,FIR-2026-0621
510000374955,510000378526,177199.00,pranav.0107@paytm,2026-01-28T21:51:00.000Z,TXN-0003622,FIR-2026-0622
510000392810,510000396381,185118.00,riya.0112@ybl,2026-01-28T22:02:00.000Z,TXN-0003623,FIR-2026-0623
510000410665,510000414236,193037.00,suresh.0117@okicici,2026-01-28T22:13:00.000Z,TXN-0003624,FIR-2026-0624
510000428520,510000432091,200956.00,aditi.0122@okaxis,2026-01-28T22:24:00.000Z,TXN-0003625,FIR-2026-0625
510000446375,510000449946,208875.00,divya.0127@oksbi,2026-01-28T22:35:00.000Z,TXN-0003626,FIR-2026-0626
510000464230,510000467801,216794.00,manoj.0132@upi,2026-01-28T22:46:00.000Z,TXN-0003627,FIR-2026-0627
510000482085,510000485656,224713.00,pranav.0137@paytm,2026-01-28T22:57:00.000Z,TXN-0003628,FIR-2026-0628
510000499940,510000503511,232632.00,riya.0142@ybl,2026-01-28T23:08:00.000Z,TXN-0003629,FIR-2026-0629
510000517795,510000521366,240551.00,suresh.0147@okicici,2026-01-28T23:19:00.000Z,TXN-0003630,FIR-2026-0630
510000535650,510000539221,248470.00,aditi.0152@okaxis,2026-01-28T23:30:00.000Z,TXN-0003631,FIR-2026-0631
510000553505,510000557076,256389.00,divya.0157@oksbi,2026-01-28T23:41:00.000Z,TXN-0003632,FIR-2026-0632
510000571360,510000574931,264308.00,manoj.0162@upi,2026-01-28T23:52:00.000Z,TXN-0003633,FIR-2026-0633
510000589215,510000592786,272227.00,pranav.0167@paytm,2026-01-29T00:03:00.000Z,TXN-0003634,FIR-2026-0634
510000607070,510000610641,280146.00,riya.0172@ybl,2026-01-29T00:14:00.000Z,TXN-0003635,FIR-2026-0635
510000624925,510000628496,288065.00,suresh.0177@okicici,2026-01-29T00:25:00.000Z,TXN-0003636,FIR-2026-0636
510000642780,510000646351,295984.00,aditi.0182@okaxis,2026-01-29T00:36:00.000Z,TXN-0003637,FIR-2026-0637
510000660635,510000664206,303903.00,divya.0187@oksbi,2026-01-29T00:47:00.000Z,TXN-0003638,FIR-2026-0638
510000678490,510000682061,311822.00,manoj.0192@upi,2026-01-29T00:58:00.000Z,TXN-0003639,FIR-2026-0639
510000696345,510000699916,319741.00,pranav.0197@paytm,2026-01-29T01:09:00.000Z,TXN-0003640,FIR-2026-0640
510000003571,510000007142,327660.00,akash.0003@okicici,2026-01-29T01:20:00.000Z,TXN-0003641,FIR-2026-0641
510000021426,510000024997,335579.00,farhan.0008@okaxis,2026-01-29T01:31:00.000Z,TXN-0003642,FIR-2026-0642
510000039281,510000042852,343498.00,meera.0013@oksbi,2026-01-29T01:42:00.000Z,TXN-0003643,FIR-2026-0643
510000057136,510000060707,851417.00,priya.0018@upi,2026-01-29T01:53:00.000Z,TXN-0003644,FIR-2026-0644
510000074991,510000078562,359336.00,rohan.0023@paytm,2026-01-29T02:04:00.000Z,TXN-0003645,FIR-2026-0645
510000092846,510000096417,367255.00,tanvi.0028@ybl,2026-01-29T02:15:00.000Z,TXN-0003646,FIR-2026-0646
510000110701,510000114272,375174.00,akash.0033@okicici,2026-01-29T02:26:00.000Z,TXN-0003647,FIR-2026-0647
510000128556,510000132127,383093.00,farhan.0038@okaxis,2026-01-29T02:37:00.000Z,TXN-0003648,FIR-2026-0648
510000146411,510000149982,391012.00,meera.0043@oksbi,2026-01-29T02:48:00.000Z,TXN-0003649,FIR-2026-0649
510000164266,510000167837,398931.00,priya.0048@upi,2026-01-29T02:59:00.000Z,TXN-0003650,FIR-2026-0650
510000182121,510000185692,406850.00,rohan.0053@paytm,2026-01-29T03:10:00.000Z,TXN-0003651,FIR-2026-0651
510000199976,510000203547,414769.00,tanvi.0058@ybl,2026-01-29T03:21:00.000Z,TXN-0003652,FIR-2026-0652
510000217831,510000221402,422688.00,akash.0063@okicici,2026-01-29T03:32:00.000Z,TXN-0003653,FIR-2026-0653
510000235686,510000239257,430607.00,farhan.0068@okaxis,2026-01-29T03:43:00.000Z,TXN-0003654,FIR-2026-0654
510000253541,510000257112,438526.00,meera.0073@oksbi,2026-01-29T03:54:00.000Z,TXN-0003655,FIR-2026-0655
510000271396,510000274967,446445.00,priya.0078@upi,2026-01-29T04:05:00.000Z,TXN-0003656,FIR-2026-0656
510000289251,510000292822,454364.00,rohan.0083@paytm,2026-01-29T04:16:00.000Z,TXN-0003657,FIR-2026-0657
510000307106,510000310677,462283.00,tanvi.0088@ybl,2026-01-29T04:27:00.000Z,TXN-0003658,FIR-2026-0658
510000324961,510000328532,470202.00,akash.0093@okicici,2026-01-29T04:38:00.000Z,TXN-0003659,FIR-2026-0659
510000342816,510000346387,3121.00,farhan.0098@okaxis,2026-01-29T04:49:00.000Z,TXN-0003660,FIR-2026-0660
510000360671,510000364242,11040.00,meera.0103@oksbi,2026-01-29T05:00:00.000Z,TXN-0003661,FIR-2026-0661
510000378526,510000382097,18959.00,priya.0108@upi,2026-01-29T05:11:00.000Z,TXN-0003662,FIR-2026-0662
510000396381,510000399952,26878.00,rohan.0113@paytm,2026-01-29T05:22:00.000Z,TXN-0003663,FIR-2026-0663
510000414236,510000417807,34797.00,tanvi.0118@ybl,2026-01-29T05:33:00.000Z,TXN-0003664,FIR-2026-0664
510000432091,510000435662,42716.00,akash.0123@okicici,2026-01-29T05:44:00.000Z,TXN-0003665,FIR-2026-0665
510000449946,510000453517,50635.00,farhan.0128@okaxis,2026-01-29T05:55:00.000Z,TXN-0003666,FIR-2026-0666
510000467801,510000471372,58554.00,meera.0133@oksbi,2026-01-29T06:06:00.000Z,TXN-0003667,FIR-2026-0667
510000485656,510000489227,66473.00,priya.0138@upi,2026-01-29T06:17:00.000Z,TXN-0003668,FIR-2026-0668
510000503511,510000507082,74392.00,rohan.0143@paytm,2026-01-29T06:28:00.000Z,TXN-0003669,FIR-2026-0669
510000521366,510000524937,82311.00,tanvi.0148@ybl,2026-01-29T06:39:00.000Z,TXN-0003670,FIR-2026-0670
510000539221,510000542792,90230.00,akash.0153@okicici,2026-01-29T06:50:00.000Z,TXN-0003671,FIR-2026-0671
510000557076,510000560647,98149.00,farhan.0158@okaxis,2026-01-29T07:01:00.000Z,TXN-0003672,FIR-2026-0672
510000574931,510000578502,106068.00,meera.0163@oksbi,2026-01-29T07:12:00.000Z,TXN-0003673,FIR-2026-0673
510000592786,510000596357,113987.00,priya.0168@upi,2026-01-29T07:23:00.000Z,TXN-0003674,FIR-2026-0674
510000610641,510000614212,121906.00,rohan.0173@paytm,2026-01-29T07:34:00.000Z,TXN-0003675,FIR-2026-0675
510000628496,510000632067,129825.00,tanvi.0178@ybl,2026-01-29T07:45:00.000Z,TXN-0003676,FIR-2026-0676
510000646351,510000649922,137744.00,akash.0183@okicici,2026-01-29T07:56:00.000Z,TXN-0003677,FIR-2026-0677
510000664206,510000667777,145663.00,farhan.0188@okaxis,2026-01-29T08:07:00.000Z,TXN-0003678,FIR-2026-0678
510000682061,510000685632,153582.00,meera.0193@oksbi,2026-01-29T08:18:00.000Z,TXN-0003679,FIR-2026-0679
510000699916,510000703487,161501.00,priya.0198@upi,2026-01-29T08:29:00.000Z,TXN-0003680,FIR-2026-0680
510000007142,510000010713,169420.00,ananya.0004@ybl,2026-01-29T08:40:00.000Z,TXN-0003681,FIR-2026-0681
510000024997,510000028568,177339.00,ishita.0009@okicici,2026-01-29T08:51:00.000Z,TXN-0003682,FIR-2026-0682
510000042852,510000046423,185258.00,neha.0014@okaxis,2026-01-29T09:02:00.000Z,TXN-0003683,FIR-2026-0683
510000060707,510000064278,693177.00,rahul.0019@oksbi,2026-01-29T09:13:00.000Z,TXN-0003684,FIR-2026-0684
510000078562,510000082133,201096.00,sameer.0024@upi,2026-01-29T09:24:00.000Z,TXN-0003685,FIR-2026-0685
510000096417,510000099988,209015.00,varun.0029@paytm,2026-01-29T09:35:00.000Z,TXN-0003686,FIR-2026-0686
510000114272,510000117843,216934.00,ananya.0034@ybl,2026-01-29T09:46:00.000Z,TXN-0003687,FIR-2026-0687
510000132127,510000135698,224853.00,ishita.0039@okicici,2026-01-29T09:57:00.000Z,TXN-0003688,FIR-2026-0688
510000149982,510000153553,232772.00,neha.0044@okaxis,2026-01-29T10:08:00.000Z,TXN-0003689,FIR-2026-0689
510000167837,510000171408,240691.00,rahul.0049@oksbi,2026-01-29T10:19:00.000Z,TXN-0003690,FIR-2026-0690
510000185692,510000189263,248610.00,sameer.0054@upi,2026-01-29T10:30:00.000Z,TXN-0003691,FIR-2026-0691
510000203547,510000207118,256529.00,varun.0059@paytm,2026-01-29T10:41:00.000Z,TXN-0003692,FIR-2026-0692
510000221402,510000224973,264448.00,ananya.0064@ybl,2026-01-29T10:52:00.000Z,TXN-0003693,FIR-2026-0693
510000239257,510000242828,272367.00,ishita.0069@okicici,2026-01-29T11:03:00.000Z,TXN-0003694,FIR-2026-0694
510000257112,510000260683,280286.00,neha.0074@okaxis,2026-01-29T11:14:00.000Z,TXN-0003695,FIR-2026-0695
510000274967,510000278538,288205.00,rahul.0079@oksbi,2026-01-29T11:25:00.000Z,TXN-0003696,FIR-2026-0696
510000292822,510000296393,296124.00,sameer.0084@upi,2026-01-29T11:36:00.000Z,TXN-0003697,FIR-2026-0697
510000310677,510000314248,304043.00,varun.0089@paytm,2026-01-29T11:47:00.000Z,TXN-0003698,FIR-2026-0698
510000328532,510000332103,311962.00,ananya.0094@ybl,2026-01-29T11:58:00.000Z,TXN-0003699,FIR-2026-0699
510000346387,510000349958,319881.00,ishita.0099@okicici,2026-01-29T12:09:00.000Z,TXN-0003700,FIR-2026-0700
510000364242,510000367813,327800.00,neha.0104@okaxis,2026-01-29T12:20:00.000Z,TXN-0003701,FIR-2026-0701
510000382097,510000385668,335719.00,rahul.0109@oksbi,2026-01-29T12:31:00.000Z,TXN-0003702,FIR-2026-0702
510000399952,510000403523,343638.00,sameer.0114@upi,2026-01-29T12:42:00.000Z,TXN-0003703,FIR-2026-0703
510000417807,510000421378,351557.00,varun.0119@paytm,2026-01-29T12:53:00.000Z,TXN-0003704,FIR-2026-0704
510000435662,510000439233,359476.00,ananya.0124@ybl,2026-01-29T13:04:00.000Z,TXN-0003705,FIR-2026-0705
510000453517,510000457088,367395.00,ishita.0129@okicici,2026-01-29T13:15:00.000Z,TXN-0003706,FIR-2026-0706
510000471372,510000474943,375314.00,neha.0134@okaxis,2026-01-29T13:26:00.000Z,TXN-0003707,FIR-2026-0707
510000489227,510000492798,383233.00,rahul.0139@oksbi,2026-01-29T13:37:00.000Z,TXN-0003708,FIR-2026-0708
510000507082,510000510653,391152.00,sameer.0144@upi,2026-01-29T13:48:00.000Z,TXN-0003709,FIR-2026-0709
510000524937,510000528508,399071.00,varun.0149@paytm,2026-01-29T13:59:00.000Z,TXN-0003710,FIR-2026-0710
510000542792,510000546363,406990.00,ananya.0154@ybl,2026-01-29T14:10:00.000Z,TXN-0003711,FIR-2026-0711
510000560647,510000564218,414909.00,ishita.0159@okicici,2026-01-29T14:21:00.000Z,TXN-0003712,FIR-2026-0712
510000578502,510000582073,422828.00,neha.0164@okaxis,2026-01-29T14:32:00.000Z,TXN-0003713,FIR-2026-0713
510000596357,510000599928,430747.00,rahul.0169@oksbi,2026-01-29T14:43:00.000Z,TXN-0003714,FIR-2026-0714
510000614212,510000617783,438666.00,sameer.0174@upi,2026-01-29T14:54:00.000Z,TXN-0003715,FIR-2026-0715
510000632067,510000635638,446585.00,varun.0179@paytm,2026-01-29T15:05:00.000Z,TXN-0003716,FIR-2026-0716
510000649922,510000653493,454504.00,ananya.0184@ybl,2026-01-29T15:16:00.000Z,TXN-0003717,FIR-2026-0717
510000667777,510000671348,462423.00,ishita.0189@okicici,2026-01-29T15:27:00.000Z,TXN-0003718,FIR-2026-0718
510000685632,510000689203,470342.00,neha.0194@okaxis,2026-01-29T15:38:00.000Z,TXN-0003719,FIR-2026-0719
510000703487,510000707058,3261.00,rahul.0199@oksbi,2026-01-29T15:49:00.000Z,TXN-0003720,FIR-2026-0720
510000010713,510000014284,11180.00,arjun.0005@paytm,2026-01-29T16:00:00.000Z,TXN-0003721,FIR-2026-0721
510000028568,510000032139,19099.00,kabir.0010@ybl,2026-01-29T16:11:00.000Z,TXN-0003722,FIR-2026-0722
510000046423,510000049994,27018.00,nikhil.0015@okicici,2026-01-29T16:22:00.000Z,TXN-0003723,FIR-2026-0723
510000064278,510000067849,534937.00,rajesh.0020@okaxis,2026-01-29T16:33:00.000Z,TXN-0003724,FIR-2026-0724
510000082133,510000085704,42856.00,sanjay.0025@oksbi,2026-01-29T16:44:00.000Z,TXN-0003725,FIR-2026-0725
510000099988,510000103559,50775.00,vikram.0030@upi,2026-01-29T16:55:00.000Z,TXN-0003726,FIR-2026-0726
510000117843,510000121414,58694.00,arjun.0035@paytm,2026-01-29T17:06:00.000Z,TXN-0003727,FIR-2026-0727
510000135698,510000139269,66613.00,kabir.0040@ybl,2026-01-29T17:17:00.000Z,TXN-0003728,FIR-2026-0728
510000153553,510000157124,74532.00,nikhil.0045@okicici,2026-01-29T17:28:00.000Z,TXN-0003729,FIR-2026-0729
510000171408,510000174979,82451.00,rajesh.0050@okaxis,2026-01-29T17:39:00.000Z,TXN-0003730,FIR-2026-0730
510000189263,510000192834,90370.00,sanjay.0055@oksbi,2026-01-29T17:50:00.000Z,TXN-0003731,FIR-2026-0731
510000207118,510000210689,98289.00,vikram.0060@upi,2026-01-29T18:01:00.000Z,TXN-0003732,FIR-2026-0732
510000224973,510000228544,106208.00,arjun.0065@paytm,2026-01-29T18:12:00.000Z,TXN-0003733,FIR-2026-0733
510000242828,510000246399,114127.00,kabir.0070@ybl,2026-01-29T18:23:00.000Z,TXN-0003734,FIR-2026-0734
510000260683,510000264254,122046.00,nikhil.0075@okicici,2026-01-29T18:34:00.000Z,TXN-0003735,FIR-2026-0735
510000278538,510000282109,129965.00,rajesh.0080@okaxis,2026-01-29T18:45:00.000Z,TXN-0003736,FIR-2026-0736
510000296393,510000299964,137884.00,sanjay.0085@oksbi,2026-01-29T18:56:00.000Z,TXN-0003737,FIR-2026-0737
510000314248,510000317819,145803.00,vikram.0090@upi,2026-01-29T19:07:00.000Z,TXN-0003738,FIR-2026-0738
510000332103,510000335674,153722.00,arjun.0095@paytm,2026-01-29T19:18:00.000Z,TXN-0003739,FIR-2026-0739
510000349958,510000353529,161641.00,kabir.0100@ybl,2026-01-29T19:29:00.000Z,TXN-0003740,FIR-2026-0740
510000367813,510000371384,169560.00,nikhil.0105@okicici,2026-01-29T19:40:00.000Z,TXN-0003741,FIR-2026-0741
510000385668,510000389239,177479.00,rajesh.0110@okaxis,2026-01-29T19:51:00.000Z,TXN-0003742,FIR-2026-0742
510000403523,510000407094,185398.00,sanjay.0115@oksbi,2026-01-29T20:02:00.000Z,TXN-0003743,FIR-2026-0743
510000421378,510000424949,193317.00,vikram.0120@upi,2026-01-29T20:13:00.000Z,TXN-0003744,FIR-2026-0744
510000439233,510000442804,201236.00,arjun.0125@paytm,2026-01-29T20:24:00.000Z,TXN-0003745,FIR-2026-0745
510000457088,510000460659,209155.00,kabir.0130@ybl,2026-01-29T20:35:00.000Z,TXN-0003746,FIR-2026-0746
510000474943,510000478514,217074.00,nikhil.0135@okicici,2026-01-29T20:46:00.000Z,TXN-0003747,FIR-2026-0747
510000492798,510000496369,224993.00,rajesh.0140@okaxis,2026-01-29T20:57:00.000Z,TXN-0003748,FIR-2026-0748
510000510653,510000514224,232912.00,sanjay.0145@oksbi,2026-01-29T21:08:00.000Z,TXN-0003749,FIR-2026-0749
510000528508,510000532079,240831.00,vikram.0150@upi,2026-01-29T21:19:00.000Z,TXN-0003750,FIR-2026-0750
510000546363,510000549934,248750.00,arjun.0155@paytm,2026-01-29T21:30:00.000Z,TXN-0003751,FIR-2026-0751
510000564218,510000567789,256669.00,kabir.0160@ybl,2026-01-29T21:41:00.000Z,TXN-0003752,FIR-2026-0752
510000582073,510000585644,264588.00,nikhil.0165@okicici,2026-01-29T21:52:00.000Z,TXN-0003753,FIR-2026-0753
510000599928,510000603499,272507.00,rajesh.0170@okaxis,2026-01-29T22:03:00.000Z,TXN-0003754,FIR-2026-0754
510000617783,510000621354,280426.00,sanjay.0175@oksbi,2026-01-29T22:14:00.000Z,TXN-0003755,FIR-2026-0755
510000635638,510000639209,288345.00,vikram.0180@upi,2026-01-29T22:25:00.000Z,TXN-0003756,FIR-2026-0756
510000653493,510000657064,296264.00,arjun.0185@paytm,2026-01-29T22:36:00.000Z,TXN-0003757,FIR-2026-0757
510000671348,510000674919,304183.00,kabir.0190@ybl,2026-01-29T22:47:00.000Z,TXN-0003758,FIR-2026-0758
510000689203,510000692774,312102.00,nikhil.0195@okicici,2026-01-29T22:58:00.000Z,TXN-0003759,FIR-2026-0759
510000707058,510000710629,320021.00,rajesh.0200@okaxis,2026-01-29T23:09:00.000Z,TXN-0003760,FIR-2026-0760
510000014284,510000000000,327940.00,aarav.0001@oksbi,2026-01-29T23:20:00.000Z,TXN-0003761,FIR-2026-0761
510000032139,510000017855,335859.00,deepak.0006@upi,2026-01-29T23:31:00.000Z,TXN-0003762,FIR-2026-0762
